n_estimators,learning_rate,fold_0_train_mse,fold_0_val_mse,fold_1_train_mse,fold_1_val_mse,fold_2_train_mse,fold_2_val_mse,fold_3_train_mse,fold_3_val_mse,fold_4_train_mse,fold_4_val_mse,train_mse_mean,train_mse_std,val_mse_mean,val_mse_std
1750,0.01,0.4369683487625652,0.4455366600955661,0.43735654821939357,0.44691548623850635,0.43474256802518035,0.4617894908209949,0.4381215037758037,0.45570416983143647,0.43967478353284667,0.438571777082577,0.4373727504631579,0.0016088288089370838,0.44970351681381615,0.008137936386866301
1750,0.05,0.31174093134548414,0.3528260134864718,0.31199912272493185,0.34738098623745967,0.3110764261553569,0.3578309986182776,0.31150988212288866,0.35502929629661883,0.3152606137937929,0.33491750976506673,0.3123173952284909,0.0015025461839335036,0.3495969608807789,0.00810102777357899
1750,0.1,0.25114305814092697,0.31807452235186595,0.2515363966705772,0.3147038276003872,0.25051567708529277,0.32167977042318857,0.2501579351624365,0.32004094694643354,0.25478183006299654,0.3004577413573031,0.251626979424446,0.001648547938535873,0.31499136173583564,0.007629518964374264
1750,0.2,0.1919411189321206,0.2954632427131824,0.19091773272835308,0.2925929249917291,0.1908164280699027,0.29953056021047314,0.19000732669239337,0.2990133742460046,0.19357360255478873,0.27900152795872524,0.1914512417955117,0.0012261244649273044,0.2931203260240229,0.007495691948600834
2000,0.01,0.42569697309411375,0.4363418510857387,0.42611598181710525,0.4365584210850829,0.42364719579937127,0.4519161399141123,0.42644310991543144,0.4446564993740426,0.42880498853485044,0.42833805880849707,0.42614164983217445,0.0016495422636057004,0.4395621940534948,0.008049178814012866
2000,0.05,0.3008598374880785,0.34569562500419615,0.30058575058477655,0.34018855749543514,0.3004231341315819,0.3510358496228808,0.2999494161672704,0.3476484633968592,0.30438667622950333,0.32788596894723926,0.30124096292024216,0.0016004380004439127,0.3424908928933221,0.008105450988892362
2000,0.1,0.2397564682065245,0.3130056953719232,0.23974899521063647,0.3090941843619396,0.23920861659497977,0.3163489656836098,0.23837011630205573,0.3147059239305908,0.24346464485582972,0.29528129101002887,0.24010976823400526,0.0017520638317325605,0.3096872120716184,0.007595538227431532
2000,0.2,0.18010602568627146,0.29247849150569266,0.1793014865819093,0.2895765306458969,0.17933447771044744,0.29587591072354913,0.17801803083270054,0.2958792107842994,0.18185422075867938,0.2759142865980914,0.17972284831400162,0.0012589164766637932,0.2899448860515059,0.007400078743082552
2250,0.01,0.41577658636072495,0.428313801975799,0.41662804931319064,0.42808368578846184,0.41416128432036087,0.443275325412109,0.4162303186424745,0.43534472997104645,0.41925801277048824,0.4197135658956936,0.41641085028144786,0.0016522069522593753,0.430946221808622,0.007907590976038542
2250,0.05,0.2908183118590557,0.3393841755207381,0.2900583404207736,0.3338673131014365,0.2904509241173331,0.34506353061396194,0.2903254136827571,0.34156001333697156,0.2941561640968549,0.32166360805360455,0.29116183083535485,0.0015170174737269228,0.33630772812534254,0.008174606827304077
2250,0.1,0.2294276983330173,0.30843313215254126,0.2297129459534792,0.30536312805356003,0.22874607534062982,0.3114641684571516,0.22796993749081534,0.30985369535523793,0.23282461408384006,0.290595831857764,0.22973625424035635,0.0016573500330471192,0.305141991175251,0.00754508241445443
2250,0.2,0.16961464767587076,0.28916185575187986,0.16896067663890596,0.2870871502950053,0.16914056959749457,0.29294448340840373,0.16785023069253457,0.2933296888295113,0.17125121612406985,0.2733018646498378,0.16936346814577513,0.0011071129966373206,0.2871650085869276,0.007315542796534613
